Time;Grid voltage URS;Grid voltage UST;Grid voltage magnitude;Grid voltage magnitude filtered;DC link current;Control angle grid unlimited;Control angle grid;Control angle grid lower limit;Control angle grid upper limit;DC1 end position request;DC2 end position request;End position request causes;Control angle motor;PLL grid angle error;Notch mask grid;Grid frequency;Grid frequency filtered;Grid integrator angle;Speed;Excitation Ref Mode;PulseMode;DC link current filtered;DC reference limited;DC error;Release pulses grid;Pulse block causes;
0.374025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;2.34067e-07;0.0;1.0;1.00001;3.00271;0.250022;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.375025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-4.29718e-05;0.0;0.999979;0.999989;-2.96631;0.250028;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.376025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;2.95802e-06;0.0;1.0;0.999996;-2.65216;0.250024;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.377025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-5.0617e-06;0.0;0.999998;1.0;-2.338;0.250015;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.378025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;1.66187e-06;0.0;1.0;1.00001;-2.02384;0.250018;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.379025;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58948;3.29449e-06;0.0;1.0;0.999987;-1.70968;0.249977;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.380025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;-1.79676e-05;0.0;0.999991;0.999988;-1.39553;0.24997;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.381025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;3.80271e-05;0.0;1.00002;1.00001;-1.08137;0.249977;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.382025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;1.46935e-05;0.0;1.00001;1.0;-0.767206;0.24997;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.383025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;4.11314e-05;0.0;1.00002;1.00001;-0.453043;0.249991;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.384025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;1.93983e-06;0.0;1.0;1.00001;-0.138881;0.249966;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.385025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;-4.11197e-05;0.0;0.999979;0.999989;0.17528;0.249971;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.386025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58948;4.20443e-06;0.0;1.0;0.999996;0.489435;0.249972;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.387025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-4.30098e-06;0.0;0.999997;1.0;0.803594;0.249982;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.388025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;5.98041e-05;0.0;1.00003;1.00002;1.11776;0.249976;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.389025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;1.06793e-06;0.0;1.0;0.999995;1.43191;0.249994;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.390025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-2.13352e-05;0.0;0.999989;0.999986;1.74607;0.249986;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.391025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;3.38695e-05;0.0;1.00002;1.0;2.06023;0.249965;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.392025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;1.35291e-05;0.0;1.00001;1.0;2.37439;0.249982;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.393025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;4.02478e-05;0.0;1.00002;1.00001;2.68855;0.249993;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.394025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;1.36637e-06;0.0;1.0;1.00001;3.00271;0.24999;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.395025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-4.20296e-05;0.0;0.999979;0.999989;-2.96631;0.249985;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.396025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;3.88258e-06;0.0;1.0;0.999995;-2.65216;0.249989;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.397025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-3.94695e-06;0.0;0.999998;1.0;-2.338;0.249986;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.398025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;2.96095e-06;0.0;1.0;1.00001;-2.02384;0.249999;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.399025;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;4.59356e-06;0.0;1.0;0.999987;-1.70968;0.249984;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.400025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-1.66626e-05;0.0;0.999991;0.999988;-1.39553;0.250008;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.401025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;3.93379e-05;0.0;1.00002;1.00001;-1.08137;0.249991;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.402025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;1.61038e-05;0.0;1.00001;1.0;-0.767207;0.249982;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.403025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;4.2448e-05;0.0;1.00002;1.00001;-0.453045;0.250006;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.404025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;3.07505e-06;0.0;1.0;1.00001;-0.138883;0.249994;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.405025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-4.01161e-05;0.0;0.99998;0.99999;0.175279;0.250012;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.406025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;4.90370e-06;0.0;1.0;0.999997;0.489434;0.249988;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.407025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-3.8387e-06;0.0;0.999998;1.0;0.803594;0.249995;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.408025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;6.00206e-05;0.0;1.00003;1.00002;1.11776;0.250011;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.409025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;1.00649e-06;0.0;1.0;0.999995;1.43191;0.250013;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.410025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-2.16687e-05;0.0;0.999989;0.999987;1.74607;0.250007;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.411025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;3.31614e-05;0.0;1.00002;1.0;2.06023;0.250023;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.412025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;1.24231e-05;0.0;1.00001;1.0;2.37439;0.250018;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.413025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;3.93262e-05;0.0;1.00002;1.00001;2.68855;0.250028;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.414025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;4.30098e-07;0.0;1.0;1.00001;3.00271;0.250006;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.415025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-4.29659e-05;0.0;0.999979;0.999989;-2.96631;0.250013;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.416025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;2.96095e-06;0.0;1.0;0.999996;-2.65216;0.250017;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.417025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-4.86859e-06;0.0;0.999998;1.0;-2.338;0.250024;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.418025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;1.84913e-06;0.0;1.0;1.00001;-2.02384;0.250021;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.419025;0.297656;-0.975556;0.999952;0.999635;0.000731523;1.42393;1.42393;0.087;2.61861;1.0;0.0;1.0;2.58944;0.00211568;0.0;1.00093;0.997128;-1.71196;0.249382;1.0;0.0;0.00533924;0.03;0.0292685;1.0;0.0;
0.420025;0.596415;-0.977414;0.985295;0.990136;0.0865287;1.70383;1.70383;0.087;2.61407;1.0;0.0;1.0;2.59236;0.032277;0.0;1.01638;1.01835;-1.39247;0.28526;1.0;0.0;0.0228255;0.06;-0.0265287;1.0;0.0;
0.421025;0.801725;-0.91858;1.00007;0.993305;0.116208;1.70221;1.70221;0.087;2.59702;1.0;0.0;1.0;2.58993;-0.00599108;0.0;0.99736;1.00125;-1.0757;0.255432;1.0;0.0;0.0883766;0.09;-0.0262077;1.0;0.0;
0.422025;0.927698;-0.770710;0.993064;0.99552;0.0817216;1.47928;1.47928;0.087;2.5899;1.0;0.0;1.0;2.5867;-0.0423864;0.0;0.97889;0.982375;-0.765010;0.215836;1.0;0.0;0.115788;0.1;0.0182784;1.0;0.0;
0.423025;0.977472;-0.46533;0.977846;0.988876;0.122687;1.68448;1.68448;0.087;2.59727;1.0;0.0;1.0;2.59215;0.0;1.0;1.02706;1.01959;-0.452413;0.282653;1.0;0.0;0.0874053;0.1;-0.0226868;1.0;0.0;
0.424025;0.949827;-0.209782;0.997946;0.988346;0.16825;1.91904;1.91904;0.087;2.58801;1.0;0.0;1.0;2.59052;0.0;1.0;1.01004;1.01077;-0.133555;0.262646;1.0;0.0;0.123028;0.1;-0.0682503;1.0;0.0;
0.425025;0.830416;0.063829;0.997777;0.99435;0.150694;1.82706;1.82706;0.087;2.57606;1.0;0.0;1.0;2.58778;-0.0335622;0.0;0.98332;0.98716;0.179026;0.229062;1.0;0.0;0.168988;0.1;-0.0506937;1.0;0.0;
0.426025;0.408703;0.345106;0.754703;0.991023;0.114431;1.64301;1.64301;0.087;2.58229;1.0;0.0;1.0;2.58695;0.0;1.0;0.970278;0.971947;0.485772;0.218873;1.0;0.0;0.145024;0.1;-0.0144311;1.0;0.0;
0.427025;0.300618;0.670059;0.993836;0.988518;0.142124;1.78301;1.78301;0.087;2.59308;1.0;0.0;1.0;2.59082;0.0215309;0.0;1.01074;1.01236;0.801929;0.266372;1.0;0.0;0.103531;0.1;-0.0421245;1.0;0.0;
0.428025;0.0301431;0.850918;1.00041;0.994445;0.142020;1.78247;1.78247;0.087;2.58365;1.0;0.0;1.0;2.58872;-0.0176185;0.0;0.991164;0.995041;1.11679;0.240553;1.0;0.0;0.139809;0.1;-0.0420200;1.0;0.0;
0.429025;-0.241087;0.947329;0.98466;0.993298;0.0780639;1.46123;1.46123;0.087;2.58399;0.0;0.0;0.0;2.58575;-0.0505143;0.0;0.974344;0.977398;1.4257;0.204159;1.0;0.0;0.138504;0.1;0.0219361;1.0;0.0;
0.430025;-0.593046;0.980841;0.987974;0.987847;0.117044;1.65618;1.65618;0.087;2.59681;0.0;0.0;0.0;2.59087;0.0356609;0.0;1.01764;1.0158;1.73923;0.267039;1.0;0.0;0.0891866;0.1;-0.0170437;1.0;0.0;
0.431025;-0.798298;0.922065;1.00093;0.993075;0.1346;1.74636;1.74636;0.087;2.59021;0.0;0.0;0.0;2.58942;-0.00320243;0.0;0.99835;1.00218;2.05633;0.249199;1.0;0.0;0.114584;0.1;-0.0346002;1.0;0.0;
0.432025;-0.924388;0.774079;0.992063;0.995238;0.0886188;1.51623;1.51623;0.087;2.5855;0.0;0.0;0.0;2.58711;-0.0396969;0.0;0.979858;0.983342;2.36732;0.220810;1.0;0.0;0.132695;0.1;0.0113812;1.0;0.0;
0.433025;-0.980957;0.472184;0.981185;0.990936;0.113491;1.64015;1.64015;0.087;2.59629;0.0;0.0;0.0;2.59077;0.0437429;0.0;1.02158;1.01559;2.67964;0.265799;1.0;0.0;0.0912072;0.1;-0.0134906;1.0;0.0;
0.434025;-0.952905;0.21588;0.999279;0.992914;0.148604;1.82014;1.82014;0.087;2.59078;0.0;0.0;0.0;2.58986;0.00844332;0.0;1.00408;1.00777;2.99855;0.254611;1.0;0.0;0.112385;0.1;-0.0486036;1.0;0.0;
0.435025;-0.83332;-0.057963;0.997386;0.996612;0.121224;1.68282;1.68282;0.087;2.58148;0.0;0.0;0.0;2.58821;-0.0299872;0.0;0.98473;0.988487;-2.9719;0.234298;1.0;0.0;0.148171;0.1;-0.0212238;1.0;0.0;
0.436025;-0.59293;-0.41242;1.01074;0.995652;0.0775414;1.46336;1.46336;0.087;2.59015;0.0;0.0;0.0;2.58958;0.0236726;0.0;1.01133;0.989587;-2.66452;0.251089;1.0;0.0;0.114822;0.1;0.0224586;1.0;0.0;
0.437025;-0.305729;-0.667562;0.995457;0.990938;0.130734;1.73083;1.73083;0.087;2.59731;0.0;0.0;0.0;2.59004;0.0215181;0.0;1.01063;1.01337;-2.34446;0.256761;1.0;0.0;0.087276;0.1;-0.0307336;1.0;0.0;
0.438025;-0.0349056;-0.848537;1.00057;0.99594;0.122478;1.69072;1.69072;0.087;2.58634;0.0;0.0;0.0;2.58898;-0.0175487;0.0;0.991091;0.994954;-2.02964;0.243812;1.0;0.0;0.12945;0.1;-0.0224779;1.0;0.0;
0.439025;0.163377;-0.548035;0.562729;0.994669;0.0841251;1.49818;1.49818;0.087;2.58929;0.0;0.0;0.0;2.58839;0.0;1.0;0.976169;0.978125;-1.72073;0.23655;1.0;0.0;0.118112;0.1;0.0158749;1.0;0.0;
0.440025;0.590839;-0.98299;0.989661;0.993102;0.127912;1.71787;1.71787;0.087;2.59849;0.0;0.0;0.0;2.59;0.0378263;0.0;1.01858;1.01445;-1.40858;0.256286;1.0;0.0;0.0827394;0.1;-0.027912;1.0;0.0;
0.441025;0.79644;-0.923865;1.00136;0.995985;0.138989;1.77613;1.77613;0.087;2.58708;0.0;0.0;0.0;2.58942;-0.000867370;0.0;0.999394;1.00320;-1.09115;0.249148;1.0;0.0;0.126605;0.1;-0.0389894;1.0;0.0;
0.442025;0.922762;-0.775705;0.991576;0.996515;0.0872602;1.51677;1.51677;0.087;2.58444;0.0;0.0;0.0;2.58874;-0.0373064;0.0;0.980954;0.984421;-0.779816;0.240853;1.0;0.0;0.136756;0.1;0.0127398;1.0;0.0;
0.443025;0.982409;-0.475088;0.982585;0.993769;0.107116;1.61537;1.61537;0.087;2.59679;0.0;0.0;0.0;2.58973;0.0485416;0.0;1.02383;0.99531;-0.4726;0.252992;1.0;0.0;0.0892738;0.1;-0.00711586;1.0;0.0;
0.444025;0.954183;-0.218436;0.999834;0.994144;0.137631;1.77071;1.77071;0.087;2.59257;0.0;0.0;0.0;2.58954;0.0159335;0.0;1.00785;1.01099;-0.152749;0.250687;1.0;0.0;0.105495;0.1;-0.0376308;1.0;0.0;
0.445025;0.831694;0.0612154;0.99758;0.997256;0.111191;1.63857;1.63857;0.087;2.58441;0.0;0.0;0.0;2.58944;-0.0180521;0.0;0.990828;0.994482;0.161513;0.249482;1.0;0.0;0.136878;0.1;-0.0111915;1.0;0.0;
0.446025;0.581837;0.41788;1.00419;0.995987;0.0818261;1.49083;1.49083;0.087;2.5926;0.0;0.0;0.0;2.59182;0.0389403;0.0;1.01921;0.998159;0.47144;0.278643;1.0;0.0;0.105390;0.1;0.0181739;1.0;0.0;
0.447025;0.295391;0.672673;0.992267;0.990426;0.152679;1.85013;1.85013;0.087;2.59585;0.0;0.0;0.0;2.59167;0.0349447;0.0;1.01749;1.02245;0.794527;0.276822;1.0;0.0;0.0928906;0.1;-0.0526793;1.0;0.0;
0.448025;0.0250902;0.853415;1.00024;0.994493;0.161040;1.89721;1.89721;0.087;2.58014;0.0;0.0;0.0;2.58897;-0.00690326;0.0;0.996612;1.00089;1.1116;0.243665;1.0;0.0;0.153301;0.1;-0.0610395;1.0;0.0;
0.449025;-0.245965;0.949769;0.985866;0.993692;0.105130;1.61366;1.61366;0.087;2.5788;0.0;0.0;0.0;2.58552;-0.0417261;0.0;0.978926;0.982151;1.42211;0.201348;1.0;0.0;0.15848;0.1;-0.00513029;1.0;0.0;
0.450025;-0.594789;0.979041;0.986557;0.987783;0.125822;1.71788;1.71788;0.087;2.59184;0.0;0.0;0.0;2.59154;0.0435296;0.0;1.02169;1.0173;1.73481;0.275252;1.0;0.0;0.108322;0.1;-0.0258219;1.0;0.0;
0.451025;-0.800505;0.919858;1.00040;0.992504;0.150903;1.84857;1.84857;0.087;2.5878;0.0;0.0;0.0;2.58974;0.00456847;0.0;1.00244;1.00632;2.05328;0.25315;1.0;0.0;0.123842;0.1;-0.0509027;1.0;0.0;
0.452025;-0.926479;0.77193;0.992681;0.995082;0.112028;1.65244;1.65244;0.087;2.58116;0.0;0.0;0.0;2.58675;-0.0333251;0.0;0.983315;0.98693;2.36547;0.21642;1.0;0.0;0.149374;0.1;-0.0120275;1.0;0.0;
0.453025;-0.973639;0.459058;0.974167;0.988426;0.0983376;1.5834;1.5834;0.087;2.59204;0.0;0.0;0.0;2.59093;0.0594967;0.0;1.02966;1.00926;2.67481;0.267738;1.0;0.0;0.107547;0.1;0.00166241;1.0;0.0;
0.454025;-0.951046;0.212221;0.998462;0.990616;0.140034;1.7951;1.7951;0.087;2.59378;0.0;0.0;0.0;2.59030;0.0159031;0.0;1.00819;1.01165;2.99499;0.260028;1.0;0.0;0.100827;0.1;-0.0400344;1.0;0.0;
0.455025;-0.831577;-0.0614478;0.997594;0.995455;0.11882;1.6891;1.6891;0.087;2.58386;0.0;0.0;0.0;2.58788;-0.0238479;0.0;0.988244;0.992115;-2.97425;0.230284;1.0;0.0;0.139002;0.1;-0.0188202;1.0;0.0;
0.456025;-0.640497;-0.42816;1.07567;0.992621;0.078273;1.48537;1.48537;0.087;2.59057;0.0;0.0;0.0;2.58975;0.0;1.0;0.976248;0.977393;-2.66598;0.253286;1.0;0.0;0.113179;0.1;0.021727;1.0;0.0;
0.457025;-0.302709;-0.669072;0.994534;0.988842;0.129584;1.74332;1.74332;0.087;2.59784;0.0;0.0;0.0;2.59062;0.0267063;0.0;1.01366;1.01612;-2.34652;0.263903;1.0;0.0;0.0852456;0.1;-0.0295841;1.0;0.0;
0.458025;-0.0321178;-0.84993;1.00047;0.994743;0.126135;1.72751;1.72751;0.087;2.58667;0.0;0.0;0.0;2.5888;-0.0133719;0.0;0.993665;0.997626;-2.03081;0.241542;1.0;0.0;0.128202;0.1;-0.0261355;1.0;0.0;
0.459025;0.23917;-0.9464;0.984225;0.9933;0.0590443;1.39011;1.39011;0.087;2.5882;0.0;0.0;0.0;2.58622;-0.0469576;0.0;0.976539;0.979647;-1.72116;0.209909;1.0;0.0;0.122304;0.1;0.0409557;1.0;0.0;
0.460025;0.592001;-0.981828;0.988742;0.987675;0.120492;1.69857;1.69857;0.087;2.5989;0.0;0.0;0.0;2.59068;0.0365179;0.0;1.01863;1.01888;-1.40487;0.264658;1.0;0.0;0.0811619;0.1;-0.0204923;1.0;0.0;
0.461025;0.797485;-0.922878;1.00114;0.993192;0.135227;1.77501;1.77501;0.087;2.58915;0.0;0.0;0.0;2.58944;-0.00253988;0.0;0.99925;1.00316;-1.08746;0.249408;1.0;0.0;0.118651;0.1;-0.0352272;1.0;0.0;
0.462025;0.923633;-0.774776;0.991811;0.995252;0.0867377;1.53179;1.53179;0.087;2.58536;0.0;0.0;0.0;2.5876;-0.0391511;0.0;0.980706;0.984193;-0.776191;0.226785;1.0;0.0;0.133249;0.1;0.0132623;1.0;0.0;
0.463025;0.982002;-0.474333;0.982191;0.989999;0.0998006;1.59605;1.59605;0.087;2.59772;0.0;0.0;0.0;2.59039;0.04367;0.0;1.02223;1.01722;-0.463586;0.261105;1.0;0.0;0.0857090;0.1;0.000199370;1.0;0.0;
0.464025;0.953544;-0.217216;0.999536;0.992158;0.132615;1.76244;1.76244;0.087;2.59448;0.0;0.0;0.0;2.5898;0.00873401;0.0;1.00502;1.00867;-0.144565;0.253877;1.0;0.0;0.0981384;0.1;-0.0326147;1.0;0.0;
0.465025;0.833901;0.0568014;0.997319;0.996295;0.103249;1.61552;1.61552;0.087;2.58572;0.0;0.0;0.0;2.58862;-0.0298379;0.0;0.985601;0.989376;0.168457;0.239396;1.0;0.0;0.131839;0.1;-0.00324924;1.0;0.0;
0.466025;0.542924;0.419099;0.964676;0.991221;0.0715847;1.45571;1.45571;0.087;2.5946;0.0;0.0;0.0;2.58983;0.0538341;0.0;1.02724;0.996216;0.476098;0.254257;1.0;0.0;0.0976929;0.1;0.0284153;1.0;0.0;
0.467025;0.306600;0.667097;0.995693;0.989412;0.125195;1.72501;1.72501;0.087;2.59892;0.0;0.0;0.0;2.5899;0.0210172;0.0;1.0112;1.01405;0.79685;0.255081;1.0;0.0;0.0810926;0.1;-0.0251949;1.0;0.0;
0.468025;0.0356606;0.84813;1.00056;0.995281;0.115581;1.67778;1.67778;0.087;2.58767;0.0;0.0;0.0;2.58927;-0.0181464;0.0;0.99161;0.995489;1.11184;0.247356;1.0;0.0;0.124342;0.1;-0.0155806;1.0;0.0;
0.469025;-0.335059;0.907429;0.917714;0.994282;0.0915449;1.55669;1.55669;0.087;2.59112;0.0;0.0;0.0;2.58913;0.0;1.0;0.976676;0.978636;1.42091;0.245668;1.0;0.0;0.111094;0.1;0.00845513;1.0;0.0;
0.470025;-0.590607;0.983222;0.989845;0.988454;0.124359;1.7213;1.7213;0.087;2.59961;0.0;0.0;0.0;2.58978;0.0316312;0.0;1.01647;1.01842;1.73896;0.253541;1.0;0.0;0.0784206;0.1;-0.0243589;1.0;0.0;
0.471025;-0.796265;0.924039;1.00140;0.993869;0.134809;1.77618;1.77618;0.087;2.58796;0.0;0.0;0.0;2.58955;-0.00665992;0.0;0.997425;1.00131;2.05574;0.250832;1.0;0.0;0.123228;0.1;-0.0348092;1.0;0.0;
0.472025;-0.925027;0.773382;0.992233;0.995697;0.0879918;1.54128;1.54128;0.087;2.5855;0.0;0.0;0.0;2.5895;-0.0378477;0.0;0.981591;0.985003;2.36695;0.250153;1.0;0.0;0.132686;0.1;0.0120082;1.0;0.0;
0.473025;-0.976775;0.463646;0.977193;0.987754;0.107743;1.63928;1.63928;0.087;2.5972;0.0;0.0;0.0;2.59267;0.05233;0.0;1.02676;1.01815;2.67919;0.289067;1.0;0.0;0.0876963;0.1;-0.00774287;1.0;0.0;
0.474025;-0.948491;0.207110;0.997388;0.989643;0.157695;1.89676;1.89676;0.087;2.59184;0.0;0.0;0.0;2.59094;0.0160249;0.0;1.00874;1.01313;2.99999;0.267899;1.0;0.0;0.108300;0.1;-0.0576954;1.0;0.0;
0.475025;-0.829080;-0.0664426;0.997914;0.994888;0.144633;1.83143;1.83143;0.087;2.57881;0.0;0.0;0.0;2.58796;-0.0239682;0.0;0.988672;0.992585;-2.96909;0.231275;1.0;0.0;0.158433;0.1;-0.0446325;1.0;0.0;
0.476025;-0.00441402;0.00441402;0.00509687;0.991577;0.0692857;1.45181;1.45181;0.087;2.58372;0.0;0.0;0.0;2.58456;0.0;1.0;0.974911;0.976677;-2.66078;0.189571;1.0;0.0;0.139534;0.1;0.0307143;1.0;0.0;
