Time;U_ab_for_pll;U_bc_for_pll;control_angle_dc1_motor;control_angle_common_motor;control_angle;control_angle_limited;control_angle_filtered;I_dc_pu;I_dc_ref;I_dc_ref_limited;voltage_magnitude_grid;absolute_speed;pulse_block_causes;pulse_mode;R+;R+_motor;I_a_pu;I_c_pu;
0.363523;0.872040;-0.860277;2.4145;2.4145;1.74247;1.74247;1.60349;1.03575;1.0;1.0;0.988483;0.629728;0.0;0.0;0.0;0.0;-0.942123;0.942156;
0.36426;0.946071;-0.73473;2.40186;2.40186;1.68027;1.68027;1.60559;0.999434;1.0;1.0;0.992142;0.631659;0.0;0.0;0.0;0.0;-0.922538;0.922309;
0.364997;-2.24952e-07;-0.054836;2.40782;2.40782;1.52969;1.52969;1.60793;0.963381;1.0;1.0;0.990961;0.633611;0.0;0.0;0.0;0.0;-0.763684;0.875859;
0.365734;0.947477;-0.267204;2.42584;2.42584;1.57742;1.57742;1.60948;1.00070;1.0;1.0;0.935681;0.635511;0.0;0.0;0.0;0.0;0.00884937;0.891362;
0.36647;0.901151;-0.0778395;2.42532;2.42532;1.69666;1.69666;1.61072;1.02629;1.0;1.0;0.961295;0.637358;0.0;0.0;0.0;0.0;0.000141603;0.927299;
0.367207;0.796036;0.123382;2.41081;2.41081;1.68961;1.68961;1.61243;1.01112;1.0;1.0;0.977901;0.639151;0.0;0.0;0.0;0.0;-0.000113863;0.92488;
0.367944;0.646906;0.317838;2.40796;2.40796;1.54279;1.54279;1.61445;0.955686;1.0;1.0;0.983074;0.640891;0.0;0.0;1.0;0.0;-0.000370215;0.884202;
0.368681;0.0562891;0.301984;2.42276;2.42276;1.53065;1.53065;1.61571;0.978301;1.0;1.0;0.851327;0.642578;0.0;0.0;1.0;0.0;0.614232;0.251764;
0.369417;0.199686;0.74161;2.43228;2.43228;1.61919;1.61919;1.61604;1.01447;1.0;1.0;0.98373;0.643945;0.0;0.0;1.0;0.0;0.906802;-0.000130820;
0.370154;-0.000498113;0.866439;2.4217;2.4217;1.68752;1.68752;1.61641;1.02058;1.0;1.0;0.990033;0.645538;0.0;0.0;1.0;0.0;0.92781;-4.70760e-05;
0.370891;-0.200401;0.943278;2.40880;2.40880;1.62637;1.62637;1.61723;0.985885;1.0;1.0;0.993221;0.647079;0.0;0.0;1.0;0.0;0.910124;0.000215095;
0.371627;0.0523326;-1.33517e-07;2.41344;2.41344;1.49352;1.49352;1.61791;0.960724;1.0;1.0;0.992021;0.647463;0.0;0.0;1.0;0.0;0.871676;-0.199762;
0.372364;-0.674007;0.951571;2.42891;2.42891;1.58097;1.58097;1.61764;1.00849;1.0;1.0;0.978712;0.647484;0.0;0.0;1.0;0.0;0.896643;-0.897895;
0.373101;-0.816603;0.905556;2.42498;2.42498;1.70803;1.70803;1.61714;1.03577;1.0;1.0;0.985352;0.647485;0.0;0.0;1.0;0.0;0.935126;-0.935285;
0.373838;-0.915399;0.803083;2.40731;2.40731;1.71266;1.71266;1.61736;1.0222;1.0;1.0;0.991534;0.645553;0.0;0.0;1.0;0.0;0.934837;-0.934739;
0.374574;-0.963638;0.656203;2.40339;2.40339;1.57809;1.57809;1.61824;0.968304;1.0;1.0;0.991167;0.646828;0.0;0.0;1.0;0.0;0.896227;-0.895871;
0.375311;-3.64934e-07;-0.0600029;2.41778;2.41778;1.49813;1.49813;1.6187;0.995838;1.0;1.0;0.828392;0.648236;0.0;0.0;0.0;0.0;0.145832;-0.873268;
0.376048;-0.935268;0.177482;2.42875;2.42875;1.65507;1.65507;1.6185;1.02040;1.0;1.0;0.980754;0.649607;0.0;0.0;0.0;0.0;0.000412657;-0.910671;
0.376785;-0.871416;0.0106873;2.41957;2.41957;1.71227;1.71227;1.61851;1.02812;1.0;1.0;0.987469;0.650713;0.0;0.0;0.0;0.0;-6.1836e-05;-0.93396;
0.377521;-0.750857;-0.189507;2.40627;2.40627;1.66177;1.66177;1.61917;0.995017;1.0;1.0;0.991964;0.651998;0.0;0.0;0.0;0.0;0.000200727;-0.918664;
0.378258;-0.0719826;0.0719829;2.40985;2.40985;1.51624;1.51624;1.61997;0.960421;1.0;1.0;0.990591;0.653237;0.0;0.0;0.0;0.0;-0.0696164;-0.803047;
0.378995;-0.296732;-0.659802;2.42669;2.42669;1.55593;1.55593;1.61994;0.999543;1.0;1.0;0.905137;0.65443;0.0;0.0;0.0;0.0;-0.902889;0.0150723;
0.379732;-0.100128;-0.809708;2.4267;2.4267;1.68863;1.68863;1.61956;1.02835;1.0;1.0;0.943332;0.655578;0.0;0.0;0.0;0.0;-0.927712;0.000169762;
0.380468;0.101161;-0.911179;2.41107;2.41107;1.69733;1.69733;1.61971;1.0164;1.0;1.0;0.967844;0.656682;0.0;0.0;0.0;0.0;-0.929334;-8.47232e-05;
0.381205;0.296911;-0.962324;2.40616;2.40616;1.56783;1.56783;1.62037;0.964081;1.0;1.0;0.978163;0.657676;0.0;0.0;0.0;0.0;-0.892572;-0.000342486;
0.381942;0.0499821;-3.30935e-07;2.41964;2.41964;1.48295;1.48295;1.62051;0.993572;1.0;1.0;0.894486;0.657839;0.0;0.0;0.0;0.0;-0.869022;0.690264;
0.382679;0.749797;-0.938302;2.43060;2.43060;1.63657;1.63657;1.61989;1.01658;1.0;1.0;0.942676;0.657848;0.0;0.0;0.0;0.0;-0.9128;0.913155;
0.383415;0.872018;-0.860299;2.41868;2.41868;1.70025;1.70025;1.61943;1.02592;1.0;1.0;0.967004;0.656418;0.0;0.0;0.0;0.0;-0.931253;0.93133;
0.384152;0.937263;-0.758716;2.40768;2.40768;1.65424;1.65424;1.61954;0.994427;1.0;1.0;0.978702;0.654904;0.0;0.0;0.0;0.0;-0.918103;0.917916;
0.384889;-2.92485e-07;-0.0767883;2.41024;2.41024;1.51284;1.51284;1.61978;0.961346;1.0;1.0;0.981847;0.655694;0.0;0.0;0.0;0.0;-0.815477;0.873096;
0.385626;0.962907;-0.312705;2.42642;2.42642;1.5527;1.5527;1.61921;1.00191;1.0;1.0;0.982424;0.656653;0.0;0.0;0.0;0.0;0.0175207;0.888584;
0.386362;0.913932;-0.111228;2.42668;2.42668;1.69301;1.69301;1.61832;1.03231;1.0;1.0;0.985658;0.657583;0.0;0.0;0.0;0.0;0.000184438;0.930236;
0.387099;0.816788;0.0900431;2.41008;2.41008;1.71087;1.71087;1.61808;1.02198;1.0;1.0;0.991745;0.658473;0.0;0.0;0.0;0.0;-7.01365e-05;0.934254;
0.387836;0.674482;0.28639;2.40406;2.40406;1.59123;1.59123;1.61852;0.971206;1.0;1.0;0.992011;0.659324;0.0;0.0;0.0;0.0;-0.000328538;0.89984;
0.388573;-0.0402450;0.0402452;2.41678;2.41678;1.49698;1.49698;1.61866;1.00153;1.0;1.0;0.905331;0.660136;0.0;0.0;1.0;0.0;0.614241;0.258016;
0.389309;0.199689;0.741611;2.42967;2.42967;1.63713;1.63713;1.61806;1.01741;1.0;1.0;0.983486;0.660909;0.0;0.0;1.0;0.0;0.912568;-9.97068e-05;
0.390046;-0.000522827;0.866451;2.41916;2.41916;1.70843;1.70843;1.61764;1.02836;1.0;1.0;0.989894;0.661645;0.0;0.0;1.0;0.0;0.933601;-4.70886e-05;
0.390783;-0.200426;0.94329;2.40617;2.40617;1.65;1.65;1.61793;0.998474;1.0;1.0;0.993144;0.662344;0.0;0.0;1.0;0.0;0.921518;0.000171879;
0.39152;-0.359048;0.96762;2.40872;2.40872;1.49117;1.49117;1.61831;0.954959;1.0;1.0;0.991066;0.66279;0.0;0.0;1.0;0.0;0.872775;-0.00265438;
0.392256;-0.692235;1.10232;2.42601;2.42601;1.53417;1.53417;1.61794;0.984702;1.0;1.0;0.903885;0.662853;0.0;0.0;1.0;0.0;0.872623;-0.899085;
0.392993;-0.795536;0.917912;2.43103;2.43103;1.63775;1.63775;1.61691;1.01725;1.0;1.0;0.941704;0.662856;0.0;0.0;1.0;0.0;0.915604;-0.915831;
0.39373;-0.902296;0.823464;2.41695;2.41695;1.65609;1.65609;1.61609;1.00856;1.0;1.0;0.966928;0.660330;0.0;0.0;1.0;0.0;0.921795;-0.92174;
0.394467;-0.959225;0.683483;2.41006;2.41006;1.53833;1.53833;1.6156;0.959383;1.0;1.0;0.978336;0.659371;0.0;0.0;1.0;0.0;0.889513;-0.889197;
0.395203;-2.76215e-07;-0.0300473;2.42152;2.42152;1.45096;1.45096;1.61452;0.992176;1.0;1.0;0.893055;0.659912;0.0;0.0;0.0;0.0;0.231713;-0.865333;
0.39594;-0.943915;0.210465;2.4324;2.4324;1.60311;1.60311;1.61256;1.01529;1.0;1.0;0.92187;0.660503;0.0;0.0;0.0;0.0;-0.000230170;-0.909417;
0.396677;-0.871418;0.0106931;2.42036;2.42036;1.68051;1.68051;1.61072;1.02786;1.0;1.0;0.954949;0.661065;0.0;0.0;0.0;0.0;-6.1642e-05;-0.932623;
0.397413;-0.750859;-0.189501;2.40668;2.40668;1.62951;1.62951;1.60960;0.999582;1.0;1.0;0.973607;0.661594;0.0;0.0;0.0;0.0;0.000200727;-0.917329;
0.39815;-0.071987;0.0719873;2.41044;2.41044;1.48333;1.48333;1.60866;0.958951;1.0;1.0;0.978052;0.662091;0.0;0.0;0.0;0.0;-0.00266709;-0.873038;
0.398887;-0.422244;-0.685637;2.4248;2.4248;1.52987;1.52987;1.60726;0.991673;1.0;1.0;0.889668;0.66248;0.0;0.0;0.0;0.0;-0.903343;0.0261194;
0.399624;-0.133427;-0.788262;2.42903;2.42903;1.64121;1.64121;1.60520;1.02569;1.0;1.0;0.933324;0.662918;0.0;0.0;0.0;0.0;-0.922484;0.000242613;
0.400360;0.0676932;-0.897642;2.41405;2.41405;1.67061;1.67061;1.60361;1.0186;1.0;1.0;0.962167;0.663326;0.0;0.0;0.0;0.0;-0.930522;-4.09299e-05;
0.401097;0.265133;-0.957448;2.40620;2.40620;1.56474;1.56474;1.60267;0.970980;1.0;1.0;0.97597;0.663703;0.0;0.0;0.0;0.0;-0.900076;-0.000300464;
0.401834;0.0204173;-2.16974e-07;2.41682;2.41682;1.47506;1.47506;1.60150;1.00418;1.0;1.0;0.890181;0.663903;0.0;0.0;0.0;0.0;-0.873967;0.576104;
0.402571;0.725022;-0.946595;2.4292;2.4292;1.61984;1.61984;1.59967;1.02316;1.0;1.0;0.979577;0.663916;0.0;0.0;0.0;0.0;-0.915328;0.915221;
0.403307;0.854866;-0.87673;2.41805;2.41805;1.70798;1.70798;1.5982;1.03733;1.0;1.0;0.987332;0.663917;0.0;0.0;0.0;0.0;-0.940680;0.940756;
0.404044;0.937283;-0.758696;2.40323;2.40323;1.66856;1.66856;1.59772;1.01065;1.0;1.0;0.992054;0.660356;0.0;0.0;0.0;0.0;-0.927511;0.927325;
0.404781;-3.13084e-07;-0.0686648;2.40592;2.40592;1.52813;1.52813;1.59778;0.970161;1.0;1.0;0.990969;0.660090;0.0;0.0;0.0;0.0;-0.834653;0.88148;
0.405518;0.973352;-0.322503;2.4225;2.4225;1.56432;1.56432;1.59735;1.00164;1.0;1.0;0.991641;0.660380;0.0;0.0;0.0;0.0;0.0174847;0.885066;
0.406254;0.925289;-0.144418;2.42566;2.42566;1.69115;1.69115;1.59688;1.03748;1.0;1.0;0.983596;0.660626;0.0;0.0;0.0;0.0;0.000278971;0.931865;
0.406991;0.836279;0.0565659;2.41012;2.41012;1.73332;1.73332;1.59709;1.03199;1.0;1.0;0.990495;0.660900;0.0;0.0;0.0;0.0;-2.63181e-05;0.942307;
0.407728;0.701018;0.254501;2.40097;2.40097;1.64037;1.64037;1.59829;0.985917;1.0;1.0;0.992263;0.661146;0.0;0.0;0.0;0.0;-0.000286354;0.914213;
0.408465;-0.0117941;0.0117941;2.41096;2.41096;1.52417;1.52417;1.59962;0.966811;1.0;1.0;0.990984;0.661367;0.0;0.0;1.0;0.0;0.419102;0.459866;
0.409201;0.232255;0.716765;2.42652;2.42652;1.6377;1.6377;1.60034;1.01952;1.0;1.0;0.982374;0.661562;0.0;0.0;1.0;0.0;0.908991;0.00149049;
0.409938;0.0330692;0.848849;2.41958;2.41958;1.73116;1.73116;1.60126;1.03532;1.0;1.0;0.988713;0.661732;0.0;0.0;1.0;0.0;0.938355;-9.08668e-05;
0.410675;-0.167604;0.934034;2.40481;2.40481;1.69821;1.69821;1.60305;1.01025;1.0;1.0;0.992983;0.661877;0.0;0.0;1.0;0.0;0.927068;0.000171879;
0.411412;-0.359072;0.967632;2.40620;2.40620;1.52248;1.52248;1.60528;0.96298;1.0;1.0;0.991017;0.661992;0.0;0.0;1.0;0.0;0.878119;-0.00129475;
0.412148;-0.710494;1.12912;2.42366;2.42366;1.56936;1.56936;1.60680;0.979724;1.0;1.0;0.880678;0.662010;0.0;0.0;1.0;0.0;0.875198;-0.898795;
0.412885;-0.795544;0.917904;2.42993;2.42993;1.66137;1.66137;1.60769;1.01829;1.0;1.0;0.986648;0.662011;0.0;0.0;1.0;0.0;0.913352;-0.913736;
0.413622;-0.887842;0.842537;2.41856;2.41856;1.6867;1.6867;1.60861;1.01446;1.0;1.0;0.991579;0.662011;0.0;0.0;1.0;0.0;0.925928;-0.925916;
0.414359;-0.953372;0.709670;2.40881;2.40881;1.59382;1.59382;1.61008;0.969997;1.0;1.0;0.993155;0.658113;0.0;0.0;1.0;0.0;0.899987;-0.899713;
0.415095;-7.13452e-08;-0.00168097;2.41752;2.41752;1.47784;1.47784;1.61115;0.95392;1.0;1.0;0.99191;0.657999;0.0;0.0;0.0;0.0;0.447623;-0.866768;
0.415832;-0.951308;0.243201;2.43182;2.43182;1.59647;1.59647;1.61121;1.01068;1.0;1.0;0.907638;0.658076;0.0;0.0;0.0;0.0;0.00137614;-0.901175;
0.416569;-0.886971;0.0442987;2.42367;2.42367;1.69273;1.69273;1.61111;1.02811;1.0;1.0;0.946305;0.658143;0.0;0.0;0.0;0.0;-0.000105495;-0.931053;
0.417306;-0.774047;-0.156562;2.40817;2.40817;1.66416;1.66416;1.61162;1.00466;1.0;1.0;0.969173;0.658189;0.0;0.0;0.0;0.0;0.000157417;-0.922189;
0.418042;-0.618323;-0.348827;2.40861;2.40861;1.49357;1.49357;1.61238;0.959759;1.0;1.0;0.976605;0.658215;0.0;0.0;0.0;0.0;-0.00130788;-0.873841;
0.418779;-0.428593;-0.699393;2.42511;2.42511;1.54561;1.54561;1.6123;0.980396;1.0;1.0;0.870980;0.658221;0.0;0.0;0.0;0.0;-0.898255;0.0239423;
0.419516;-0.133435;-0.788258;2.43038;2.43038;1.64583;1.64583;1.61157;1.02053;1.0;1.0;0.985689;0.658207;0.0;0.0;0.0;0.0;-0.919516;0.000249679;
0.420253;0.0676805;-0.897635;2.41554;2.41554;1.67378;1.67378;1.61113;1.01831;1.0;1.0;0.991726;0.658174;0.0;0.0;0.0;0.0;-0.928898;2.96015e-06;
0.420989;0.232939;-0.951092;2.40758;2.40758;1.59436;1.59436;1.61115;0.975427;1.0;1.0;0.993049;0.658132;0.0;0.0;0.0;0.0;-0.904815;-0.000257978;
0.421726;-0.00842800;-4.96423e-08;2.41534;2.41534;1.48315;1.48315;1.61092;0.960830;1.0;1.0;0.992009;0.658069;0.0;0.0;0.0;0.0;-0.872568;0.399108;
0.422463;0.699574;-0.953126;2.42962;2.42962;1.60436;1.60436;1.60983;1.01865;1.0;1.0;0.979427;0.658058;0.0;0.0;0.0;0.0;-0.906980;0.905417;
0.4232;0.836377;-0.891827;2.42149;2.42149;1.71129;1.71129;1.60881;1.03769;1.0;1.0;0.986582;0.658058;0.0;0.0;0.0;0.0;-0.939017;0.939138;
0.423936;0.927053;-0.781489;2.40472;2.40472;1.69438;1.69438;1.60867;1.01583;1.0;1.0;0.992016;0.655745;0.0;0.0;0.0;0.0;-0.932282;0.93214;
0.424673;0.966529;-0.627936;2.40412;2.40412;1.5361;1.5361;1.60915;0.970793;1.0;1.0;0.991149;0.654331;0.0;0.0;0.0;0.0;-0.887316;0.887059;
0.42541;1.15406;-0.421377;2.42018;2.42018;1.61091;1.61091;1.60914;0.987795;1.0;1.0;0.859232;0.65418;0.0;0.0;0.0;0.0;0.00616652;0.880051;
0.426146;0.925294;-0.144428;2.42688;2.42688;1.67942;1.67942;1.60874;1.02948;1.0;1.0;0.982497;0.654082;0.0;0.0;0.0;0.0;0.000298858;0.926493;
0.426883;0.836291;0.056543;2.41242;2.41242;1.71886;1.71886;1.60890;1.02886;1.0;1.0;0.989874;0.653972;0.0;0.0;0.0;0.0;-2.63205e-05;0.936939;
0.42762;0.701029;0.254478;2.40350;2.40350;1.62342;1.62342;1.60984;0.987548;1.0;1.0;0.991911;0.653847;0.0;0.0;0.0;0.0;-0.000243729;0.916173;
0.428357;0.0294954;-0.0294956;2.41056;2.41056;1.50845;1.50845;1.61061;0.962294;1.0;1.0;0.990692;0.653731;0.0;0.0;1.0;0.0;0.218979;0.655655;
0.429093;0.257213;0.692078;2.42741;2.42741;1.58956;1.58956;1.61079;1.00950;1.0;1.0;0.981931;0.653578;0.0;0.0;1.0;0.0;0.897489;-0.000438491;
0.42983;0.0666542;0.829916;2.42431;2.42431;1.70104;1.70104;1.61081;1.03015;1.0;1.0;0.987752;0.65341;0.0;0.0;1.0;0.0;0.931522;-0.000131088;
0.430567;-0.13448;0.923315;2.40871;2.40871;1.68819;1.68819;1.61149;1.00991;1.0;1.0;0.992767;0.653228;0.0;0.0;1.0;0.0;0.926688;0.000128398;
0.431304;-0.328238;0.965719;2.40683;2.40683;1.53479;1.53479;1.61261;0.964569;1.0;1.0;0.991959;0.653032;0.0;0.0;1.0;0.0;0.883668;0.000383236;
0.432040;-0.689044;1.03283;2.42238;2.42238;1.60900;1.60900;1.61307;0.979621;1.0;1.0;0.920197;0.652886;0.0;0.0;1.0;0.0;0.871836;-0.853452;
0.432777;-0.773314;0.928777;2.42953;2.42953;1.6589;1.6589;1.61292;1.02266;1.0;1.0;0.953692;0.652874;0.0;0.0;1.0;0.0;0.919349;-0.919694;
0.433514;-0.887854;0.842524;2.41556;2.41556;1.70252;1.70252;1.6131;1.02367;1.0;1.0;0.973549;0.652873;0.0;0.0;1.0;0.0;0.931938;-0.931926;
0.434251;-0.953384;0.709657;2.40599;2.40599;1.61248;1.61248;1.6139;0.983958;1.0;1.0;0.982979;0.650066;0.0;0.0;1.0;0.0;0.905985;-0.905713;
0.434987;-5.05548e-08;-0.00164057;2.41483;2.41483;1.49447;1.49447;1.6145;0.960207;1.0;1.0;0.983502;0.649073;0.0;0.0;0.0;0.0;0.672449;-0.872251;
0.435724;-0.950048;0.266999;2.42855;2.42855;1.57906;1.57906;1.61429;1.00912;1.0;1.0;0.979944;0.648859;0.0;0.0;0.0;0.0;-0.00123557;-0.895267;
0.436461;-0.901147;0.0778213;2.42551;2.42551;1.69774;1.69774;1.61388;1.03139;1.0;1.0;0.986348;0.648638;0.0;0.0;0.0;0.0;-0.000145015;-0.931668;
0.437198;-0.796034;-0.123398;2.40877;2.40877;1.69284;1.69284;1.61413;1.01276;1.0;1.0;0.992046;0.648409;0.0;0.0;0.0;0.0;0.000113863;-0.929239;
0.437934;-0.646904;-0.317853;2.40581;2.40581;1.54814;1.54814;1.61489;0.964518;1.0;1.0;0.991063;0.64817;0.0;0.0;0.0;0.0;0.000370216;-0.888553;
0.438671;-0.0314797;-0.258807;2.42079;2.42079;1.52751;1.52751;1.61508;0.977778;1.0;1.0;0.851862;0.647919;0.0;0.0;0.0;0.0;-0.797114;-0.0730706;
0.439408;-0.166459;-0.765626;2.43022;2.43022;1.64694;1.64694;1.61457;1.02102;1.0;1.0;0.984532;0.647658;0.0;0.0;0.0;0.0;-0.917251;0.000397889;
0.440145;0.0341261;-0.882723;2.41709;2.41709;1.69708;1.69708;1.61433;1.02365;1.0;1.0;0.990868;0.647386;0.0;0.0;0.0;0.0;-0.931563;2.96127e-06;
0.440881;0.23295;-0.951098;2.40637;2.40637;1.6146;1.6146;1.6147;0.985527;1.0;1.0;0.993017;0.647105;0.0;0.0;0.0;0.0;-0.907476;-0.000257979;
0.441618;-0.00899390;-1.2618e-08;2.41416;2.41416;1.4947;1.4947;1.61493;0.961748;1.0;1.0;0.991982;0.646814;0.0;0.0;0.0;0.0;-0.872698;0.358857;
0.442355;0.699888;-0.952609;2.4291;2.4291;1.60677;1.60677;1.61433;1.01060;1.0;1.0;0.977789;0.646604;0.0;0.0;0.0;0.0;-0.895207;0.898886;
0.443092;0.816592;-0.905556;2.42478;2.42478;1.70271;1.70271;1.6138;1.03447;1.0;1.0;0.984296;0.646587;0.0;0.0;0.0;0.0;-0.933554;0.933711;
0.443828;0.915389;-0.803082;2.40806;2.40806;1.70656;1.70656;1.61387;1.01745;1.0;1.0;0.990936;0.646586;0.0;0.0;0.0;0.0;-0.933269;0.933169;
0.444565;0.963628;-0.656202;2.40417;2.40417;1.57128;1.57128;1.61458;0.970748;1.0;1.0;0.990826;0.644581;0.0;0.0;0.0;0.0;-0.894663;0.894306;
0.445302;4.16972e-07;0.0600231;2.41821;2.41821;1.50590;1.50590;1.61491;0.98542;1.0;1.0;0.828059;0.64317;0.0;0.0;0.0;0.0;-0.0948946;0.876405;
0.446039;0.935222;-0.1774;2.42794;2.42794;1.67824;1.67824;1.61469;1.0298;1.0;1.0;0.982506;0.642816;0.0;0.0;0.0;0.0;0.000415186;0.923747;
0.446775;0.854499;0.0229658;2.41427;2.41427;1.73981;1.73981;1.61497;1.03403;1.0;1.0;0.989614;0.642513;0.0;0.0;0.0;0.0;1.7599e-05;0.940566;
0.447512;0.72649;0.222184;2.40240;2.40240;1.66913;1.66913;1.61614;0.997485;1.0;1.0;0.992555;0.642206;0.0;0.0;0.0;0.0;-0.000243730;0.918851;
0.448249;0.0294866;-0.0294867;2.40933;2.40933;1.52953;1.52953;1.6175;0.965926;1.0;1.0;0.991009;0.641891;0.0;0.0;1.0;0.0;0.21898;0.658326;
0.448986;0.257066;0.692070;2.42624;2.42624;1.61103;1.61103;1.61813;1.00719;1.0;1.0;0.981802;0.64157;0.0;0.0;1.0;0.0;0.900088;-0.000557374;
0.449722;0.0666437;0.829922;2.42325;2.42325;1.72402;1.72402;1.61868;1.03258;1.0;1.0;0.987678;0.641241;0.0;0.0;1.0;0.0;0.931031;-0.000170134;
0.450459;-0.101182;0.91119;2.40972;2.40972;1.72372;1.72372;1.61967;1.01717;1.0;1.0;0.992236;0.640962;0.0;0.0;1.0;0.0;0.932647;8.47245e-05;
0.451196;-0.296931;0.962334;2.40463;2.40463;1.59559;1.59559;1.6214;0.9615;1.0;1.0;0.991934;0.640622;0.0;0.0;1.0;0.0;0.895877;0.000342486;
0.451932;-0.0502802;2.56009e-07;2.41831;2.41831;1.49239;1.49239;1.62268;0.986398;1.0;1.0;0.906222;0.640275;0.0;0.0;1.0;0.0;0.866665;-0.613908;
0.452669;-0.749679;0.938472;2.43192;2.43192;1.6241;1.6241;1.62302;1.01067;1.0;1.0;0.916667;0.639946;0.0;0.0;1.0;0.0;0.905264;-0.905377;
0.453406;-0.872009;0.860319;2.42225;2.42225;1.68395;1.68395;1.62327;1.01655;1.0;1.0;0.952326;0.639891;0.0;0.0;1.0;0.0;0.924232;-0.924264;
0.454143;-0.946039;0.734772;2.41029;2.41029;1.61339;1.61339;1.6239;0.981641;1.0;1.0;0.971731;0.639888;0.0;0.0;1.0;0.0;0.904679;-0.904449;
0.454879;1.13413e-07;0.0395864;2.41589;2.41589;1.47419;1.47419;1.62425;0.953175;1.0;1.0;0.975622;0.638248;0.0;0.0;0.0;0.0;0.646228;-0.865188;
0.455616;-0.951494;0.268342;2.43165;2.43165;1.56090;1.56090;1.62351;0.998349;1.0;1.0;0.981171;0.637008;0.0;0.0;0.0;0.0;-9.12668e-05;-0.890209;
0.456353;-0.901158;0.0778423;2.42734;2.42734;1.67626;1.67626;1.6224;1.02539;1.0;1.0;0.987045;0.636614;0.0;0.0;0.0;0.0;-0.000145884;-0.926671;
0.457090;-0.796045;-0.123376;2.41093;2.41093;1.66892;1.66892;1.62178;1.01161;1.0;1.0;0.992439;0.636263;0.0;0.0;0.0;0.0;7.0137e-05;-0.927341;
0.457826;-0.674504;-0.286357;2.40720;2.40720;1.55666;1.55666;1.62157;0.957508;1.0;1.0;0.992083;0.635968;0.0;0.0;0.0;0.0;0.000328538;-0.892941;
0.458563;0.0401096;-0.0401099;2.41987;2.41987;1.46388;1.46388;1.62078;0.981957;1.0;1.0;0.905377;0.635612;0.0;0.0;0.0;0.0;-0.63341;-0.233365;
0.4593;-0.199606;-0.741641;2.43169;2.43169;1.60886;1.60886;1.61913;1.01582;1.0;1.0;0.928563;0.635251;0.0;0.0;0.0;0.0;-0.908955;0.000210421;
0.460037;0.000500763;-0.86644;2.42057;2.42057;1.67817;1.67817;1.61756;1.02331;1.0;1.0;0.958892;0.634886;0.0;0.0;0.0;0.0;-0.929875;4.70390e-05;
0.460773;0.200404;-0.943279;2.40784;2.40784;1.61809;1.61809;1.61659;0.989991;1.0;1.0;0.975644;0.634518;0.0;0.0;0.0;0.0;-0.912186;-0.000215096;
0.46151;-0.0523305;1.36111e-07;2.41252;2.41252;1.48624;1.48624;1.61564;0.963020;1.0;1.0;0.978815;0.634146;0.0;0.0;0.0;0.0;-0.873735;0.199762;
0.462247;0.673982;-0.951452;2.42797;2.42797;1.57417;1.57417;1.6139;1.00900;1.0;1.0;0.978605;0.633771;0.0;0.0;0.0;0.0;-0.898557;0.899921;
0.462984;0.8166;-0.905548;2.42406;2.42406;1.70218;1.70218;1.61209;1.03761;1.0;1.0;0.985288;0.633417;0.0;0.0;0.0;0.0;-0.937031;0.937192;
0.46372;0.915396;-0.803075;2.40644;2.40644;1.70775;1.70775;1.61116;1.02543;1.0;1.0;0.991496;0.633359;0.0;0.0;0.0;0.0;-0.936739;0.936641;
0.464457;0.963635;-0.656195;2.40253;2.40253;1.57415;1.57415;1.61104;0.972862;1.0;1.0;0.991143;0.633355;0.0;0.0;0.0;0.0;-0.907162;0.906846;
0.465194;1.77219e-07;0.0308812;2.41374;2.41374;1.50296;1.50296;1.61078;1.00343;1.0;1.0;0.904281;0.633355;0.0;0.0;0.0;0.0;-0.338789;0.875979;
0.465931;0.944217;-0.210926;2.42782;2.42782;1.63147;1.63147;1.60991;1.02136;1.0;1.0;0.979429;0.630934;0.0;0.0;0.0;0.0;-0.000428932;0.912425;
0.466667;0.871405;-0.0106767;2.41875;2.41875;1.71041;1.71041;1.60930;1.03046;1.0;1.0;0.987436;0.630454;0.0;0.0;0.0;0.0;6.18371e-05;0.935712;
0.467404;0.750846;0.189517;2.40548;2.40548;1.66077;1.66077;1.60951;0.998726;1.0;1.0;0.991943;0.630080;0.0;0.0;0.0;0.0;-0.000200729;0.920412;
0.468141;0.071972;-0.0719723;2.40906;2.40906;1.5161;1.5161;1.61;0.962291;1.0;1.0;0.990575;0.629711;0.0;0.0;1.0;0.0;0.0696165;0.804792;
0.468878;0.297179;0.659772;2.42591;2.42591;1.55617;1.55617;1.60977;0.999607;1.0;1.0;0.903536;0.629339;0.0;0.0;1.0;0.0;0.904731;-0.0152853;
0.469614;0.100115;0.809715;2.42598;2.42598;1.68965;1.68965;1.60930;1.02981;1.0;1.0;0.942423;0.628966;0.0;0.0;1.0;0.0;0.929323;-0.000169777;
0.470351;-0.101174;0.911186;2.41035;2.41035;1.69914;1.69914;1.60947;1.01925;1.0;1.0;0.967331;0.628592;0.0;0.0;1.0;0.0;0.930941;8.47235e-05;
0.471088;-0.296924;0.96233;2.40543;2.40543;1.57041;1.57041;1.61025;0.96826;1.0;1.0;0.977875;0.628216;0.0;0.0;1.0;0.0;0.894176;0.000342486;
0.471825;-0.0500285;3.10476e-07;2.41899;2.41899;1.48123;1.48123;1.61059;0.998586;1.0;1.0;0.894229;0.62784;0.0;0.0;1.0;0.0;0.869942;-0.47858;
