Time;I_a_motor_pu;I_c_motor_pu;U_ab_for_pll_motor;U_bc_for_pll_motor;PLL_error_motor;filtered_frequency_motor;frequency_motor;flux_angle;flux_magnitude;flux_x;flux_y;absolute_speed;motor_voltage_magnitude;dc_voltage;motor_overlap_mask;cos_phi;flux_rotor_frequency;flux_rotor_position;release_pulses;pulse_block_causes;rotor_position_plant;Integrator_angle_motor;R+_motor;S+_motor;T+_motor;R-_motor;S-_motor;T-_motor;dc_voltage_plant;motor_notch_mask_active;
0.0560722;0.000131640;-4.26805e-05;-0.144642;0.0375612;-0.000166378;0.150016;0.150016;2.22846;1.22075;-0.746211;0.966132;0.150016;0.150107;-0.109825;0.000207184;-0.847168;0.0453914;2.22846;0.0;0.0;1.32232;2.8965;0.0;0.0;0.0;0.0;0.0;0.0;-5.59825e-16;0.0;
0.0568096;0.000132092;-4.49244e-05;-0.14391;0.0349872;-0.000168347;0.150015;0.150015;2.2373;1.23472;-0.763353;0.970478;0.150015;0.150107;-0.109825;0.000207064;-0.847167;0.0460964;2.2373;0.0;0.0;1.33969;2.91388;0.0;0.0;0.0;0.0;0.0;0.0;-4.01084e-16;0.0;
0.057547;0.000132502;-4.71542e-05;-0.143133;0.0324023;-0.000170225;0.150015;0.150014;2.24613;1.24859;-0.780568;0.974521;0.150015;0.150107;-0.109825;0.000206588;-0.847164;0.0467942;2.24613;0.0;0.0;1.35707;2.93126;0.0;0.0;0.0;0.0;0.0;0.0;-3.96704e-16;0.0;
0.0582844;0.000132871;-4.93694e-05;-0.142311;0.0298073;-0.000171612;0.150014;0.150014;2.25497;1.26236;-0.797853;0.978258;0.150014;0.150107;-0.109825;0.000206627;-0.847164;0.0474848;2.25497;0.0;0.0;1.37445;2.94864;0.0;0.0;0.0;0.0;0.0;0.0;-1.99298e-16;0.0;
0.0590218;0.000133147;-5.12036e-05;-0.141446;0.0272030;-0.000173315;0.150013;0.150013;2.2638;1.27604;-0.815201;0.98169;0.150013;0.150107;-0.109825;0.000207088;-0.847167;0.0481679;2.2638;0.0;0.0;1.39182;2.96602;0.0;0.0;0.0;0.0;0.0;0.0;-1.60375e-16;0.0;
0.0597592;0.000133440;-5.339e-05;-0.140690;0.0250262;-0.000174368;0.150012;0.150012;2.27117;1.28735;-0.829701;0.984315;0.150012;0.150107;-0.109825;0.000207192;-0.847167;0.0487314;2.27117;0.0;0.0;1.40920;2.98339;0.0;0.0;0.0;0.0;0.0;0.0;-2.86036e-17;0.0;
0.0604966;0.000133691;-5.55597e-05;-0.139744;0.0224070;-0.000175895;0.150012;0.150011;2.28;1.30084;-0.847151;0.987183;0.150012;0.150107;-0.109825;0.000206898;-0.847166;0.0494005;2.28;0.0;0.0;1.42658;3.00077;0.0;0.0;0.0;0.0;0.0;0.0;1.54944e-16;0.0;
0.061234;0.000133900;-5.7712e-05;-0.138753;0.0197807;-0.000177309;0.150011;0.150011;2.28884;1.31423;-0.864649;0.989742;0.150011;0.150107;-0.109824;0.000206500;-0.847163;0.0500618;2.28884;0.0;0.0;1.44395;3.01815;0.0;0.0;0.0;0.0;0.0;0.0;6.59286e-17;0.0;
0.0619714;0.000134068;-5.98464e-05;-0.13772;0.0171483;-0.000178286;0.150010;0.150010;2.29767;1.32752;-0.882189;0.991992;0.150010;0.150107;-0.109825;0.000206818;-0.847165;0.0507153;2.29767;0.0;0.0;1.46133;3.03553;0.0;0.0;0.0;0.0;0.0;0.0;8.78976e-17;0.0;
0.0627089;0.000134194;-6.19621e-05;-0.136643;0.0145105;-0.000179521;0.150009;0.150009;2.30651;1.34070;-0.899766;0.993931;0.150009;0.150107;-0.109825;0.000207184;-0.847167;0.0513608;2.30651;0.0;0.0;1.47871;3.05291;0.0;0.0;0.0;0.0;0.0;0.0;3.85085e-16;0.0;
0.0634465;0.000134277;-6.40583e-05;-0.135524;0.0118682;-0.000180322;0.150009;0.150008;2.31535;1.35378;-0.917375;0.99556;0.150009;0.150107;-0.109825;0.000207081;-0.847167;0.0519982;2.31535;0.0;0.0;1.49609;3.07028;0.0;0.0;0.0;0.0;0.0;0.0;4.63937e-16;0.0;
0.0641841;0.000134319;-6.61346e-05;-0.134362;0.00922218;-0.000181381;0.150008;0.150008;2.32418;1.36675;-0.935010;0.996877;0.150008;0.150107;-0.109825;0.000206620;-0.847164;0.0526275;2.32418;0.0;0.0;1.51346;3.08766;0.0;0.0;0.0;0.0;0.0;0.0;4.70306e-16;0.0;
0.0649217;0.000134319;-6.81902e-05;-0.133159;0.00657328;-0.000182192;0.150007;0.150007;2.33302;1.37962;-0.952665;0.997882;0.150007;0.150107;-0.109825;0.000206620;-0.847164;0.0532485;2.33302;0.0;0.0;1.53084;3.10504;0.0;0.0;0.0;0.0;0.0;0.0;3.30771e-16;0.0;
0.0656594;0.000134277;-7.02245e-05;-0.131913;0.00392232;-0.000182917;0.150007;0.150006;2.34185;1.39237;-0.970335;0.998575;0.150007;0.150107;-0.109825;0.000207073;-0.847166;0.0538612;2.34185;0.0;0.0;1.54822;3.12242;0.0;0.0;0.0;0.0;0.0;0.0;3.373e-16;0.0;
0.066397;0.000134210;-7.19030e-05;-0.130627;0.00127014;-0.000183552;0.150006;0.150006;2.35069;1.40502;-0.988015;0.998955;0.150006;0.150107;-0.109825;0.000207184;-0.847167;0.0544656;2.35069;0.0;0.0;1.56559;3.13979;0.0;0.0;0.0;0.0;0.0;0.0;4.16465e-16;0.0;
0.0671346;0.000134091;-7.38968e-05;-0.129524;-0.000940346;-0.000183743;0.150005;0.150005;2.35805;1.41548;-1.00275;0.999034;0.150005;0.150107;-0.109825;0.000206922;-0.847165;0.0549628;2.35805;0.0;0.0;1.58297;-3.12601;0.0;0.0;0.0;0.0;0.0;0.0;4.12642e-16;0.0;
0.0678722;0.000133931;-7.58674e-05;-0.128163;-0.00359262;-0.000184389;0.150005;0.150005;2.36689;1.42793;-1.02043;0.998842;0.150005;0.150107;-0.109824;0.000206493;-0.847163;0.0555516;2.36689;0.0;0.0;1.60035;-3.10864;0.0;0.0;0.0;0.0;0.0;0.0;3.16414e-16;0.0;
0.0686098;0.000133728;-7.78143e-05;-0.126762;-0.00624377;-0.000184658;0.150004;0.150004;2.37572;1.44026;-1.03811;0.998337;0.150004;0.150107;-0.109825;0.000206787;-0.847165;0.0561319;2.37572;0.0;0.0;1.61772;-3.09126;0.0;0.0;0.0;0.0;0.0;0.0;2.89701e-16;0.0;
0.0693475;0.000133484;-7.97368e-05;-0.125322;-0.00889298;-0.000185162;0.150003;0.150003;2.38456;1.45248;-1.05578;0.99752;0.150003;0.150107;-0.109825;0.000207176;-0.847167;0.0567038;2.38456;0.0;0.0;1.6351;-3.07388;0.0;0.0;0.0;0.0;0.0;0.0;2.02168e-16;0.0;
0.0700851;0.000133198;-8.16345e-05;-0.123842;-0.0115394;-0.000185442;0.150003;0.150003;2.39339;1.46459;-1.07342;0.996391;0.150003;0.150107;-0.109825;0.000207097;-0.847166;0.057267;2.39339;0.0;0.0;1.65248;-3.0565;0.0;0.0;0.0;0.0;0.0;0.0;1.03414e-17;0.0;
0.0708227;0.000132870;-8.35067e-05;-0.122324;-0.0141822;-0.000185668;0.150002;0.150002;2.40223;1.47659;-1.09105;0.99495;0.150002;0.150107;-0.109825;0.000206636;-0.847164;0.0578217;2.40223;0.0;0.0;1.66985;-3.03913;0.0;0.0;0.0;0.0;0.0;0.0;-2.77124e-17;0.0;
0.0715603;0.000132501;-8.53529e-05;-0.120768;-0.0168206;-0.000185776;0.150002;0.150002;2.41107;1.48847;-1.10865;0.993199;0.150002;0.150107;-0.109825;0.000206588;-0.847163;0.0583678;2.41107;0.0;0.0;1.68723;-3.02175;0.0;0.0;0.0;0.0;0.0;0.0;-8.54796e-17;0.0;
0.072298;0.000132091;-8.71724e-05;-0.119173;-0.0194538;-0.000186069;0.150001;0.150001;2.4199;1.50023;-1.12621;0.991136;0.150001;0.150107;-0.109825;0.000207049;-0.847166;0.0589053;2.4199;0.0;0.0;1.70461;-3.00437;0.0;0.0;0.0;0.0;0.0;0.0;-1.26262e-16;0.0;
0.0730356;0.000131639;-8.89646e-05;-0.117542;-0.0220808;-0.000186060;0.150001;0.15;2.42874;1.51188;-1.14373;0.988763;0.150001;0.150107;-0.109825;0.000207192;-0.847167;0.0594342;2.42874;0.0;0.0;1.72199;-2.987;0.0;0.0;0.0;0.0;0.0;0.0;-2.04643e-16;0.0;
0.0737732;0.000131231;-9.04369e-05;-0.115874;-0.0247010;-0.000185990;0.15;0.15;2.43757;1.52341;-1.16121;0.986082;0.15;0.150107;-0.109825;0.000206866;-0.847165;0.0599543;2.43757;0.0;0.0;1.73936;-2.96962;0.0;0.0;0.0;0.0;0.0;0.0;-3.5688e-16;0.0;
0.0745108;0.000130704;-9.21778e-05;-0.114456;-0.0268786;-0.000185992;0.15;0.149999;2.44494;1.53292;-1.17574;0.983611;0.15;0.150107;-0.109824;0.000206517;-0.847163;0.0603812;2.44494;0.0;0.0;1.75674;-2.95224;0.0;0.0;0.0;0.0;0.0;0.0;-4.73027e-16;0.0;
0.0752484;0.000130136;-9.38898e-05;-0.112722;-0.029484;-0.000185621;0.149999;0.149999;2.45377;1.54423;-1.19312;0.980364;0.149999;0.150107;-0.109825;0.000206763;-0.847164;0.0608854;2.45377;0.0;0.0;1.77412;-2.93487;0.0;0.0;0.0;0.0;0.0;0.0;-3.70034e-16;0.0;
0.0759861;0.000129528;-9.55727e-05;-0.110953;-0.0320802;-0.000185562;0.149999;0.149999;2.46261;1.55542;-1.21045;0.976811;0.149999;0.150107;-0.109825;0.000207169;-0.847167;0.0613811;2.46261;0.0;0.0;1.79149;-2.91749;0.0;0.0;0.0;0.0;0.0;0.0;-2.85059e-16;0.0;
0.0767237;0.000128879;-9.72257e-05;-0.109149;-0.0346664;-0.000185314;0.149998;0.149998;2.47144;1.56649;-1.2277;0.972952;0.149998;0.150107;-0.109825;0.000207121;-0.847166;0.061868;2.47144;0.0;0.0;1.80887;-2.90011;0.0;0.0;0.0;0.0;0.0;0.0;-4.37003e-16;0.0;
0.0774613;0.000128190;-9.88483e-05;-0.107311;-0.0372418;-0.000185141;0.149998;0.149998;2.48028;1.57744;-1.24489;0.968789;0.149998;0.150107;-0.109825;0.000206660;-0.847163;0.0623464;2.48028;0.0;0.0;1.82625;-2.88274;0.0;0.0;0.0;0.0;0.0;0.0;-4.41884e-16;0.0;
0.0781989;0.000127461;-0.000100440;-0.105440;-0.0398055;-0.000184717;0.149997;0.149997;2.48911;1.58826;-1.262;0.964323;0.149997;0.150107;-0.109824;0.000206573;-0.847163;0.0628161;2.48911;0.0;0.0;1.84362;-2.86536;0.0;0.0;0.0;0.0;0.0;0.0;-2.88022e-16;0.0;
0.0789366;0.000126692;-0.000102000;-0.103535;-0.0423568;-0.000184295;0.149997;0.149997;2.49795;1.59896;-1.27903;0.959555;0.149997;0.150107;-0.109825;0.000207033;-0.847166;0.0632771;2.49795;0.0;0.0;1.861;-2.84798;0.0;0.0;0.0;0.0;0.0;0.0;-1.83041e-16;0.0;
0.0796742;0.000125884;-0.000103529;-0.101599;-0.0448949;-0.000183974;0.149996;0.149996;2.50679;1.60953;-1.29597;0.954487;0.149996;0.150107;-0.109825;0.000207192;-0.847167;0.0637293;2.50679;0.0;0.0;1.87838;-2.83061;0.0;0.0;0.0;0.0;0.0;0.0;-2.86131e-17;0.0;
0.0804118;0.000125036;-0.000105025;-0.0996303;-0.0474189;-0.000183187;0.149996;0.149996;2.51562;1.61998;-1.31282;0.94912;0.149996;0.150107;-0.109825;0.000206890;-0.847165;0.0641728;2.51562;0.0;0.0;1.89576;-2.81323;0.0;0.0;0.0;0.0;0.0;0.0;8.59229e-18;0.0;
0.0811494;0.000124299;-0.000106247;-0.0976308;-0.0499281;-0.000182400;0.149995;0.149995;2.52446;1.63030;-1.32958;0.943457;0.149995;0.150107;-0.109824;0.000206501;-0.847162;0.0646075;2.52446;0.0;0.0;1.91313;-2.79585;0.0;0.0;0.0;0.0;0.0;0.0;-6.23251e-17;0.0;
0.081887;0.000123380;-0.000107682;-0.0959412;-0.0520073;-0.000182151;0.149995;0.149995;2.53182;1.63881;-1.34346;0.938511;0.149995;0.150107;-0.109825;0.000206732;-0.847164;0.0649632;2.53182;0.0;0.0;1.93051;-2.77848;0.0;0.0;0.0;0.0;0.0;0.0;5.08418e-17;0.0;
0.0826247;0.000122422;-0.000109085;-0.0938862;-0.0544874;-0.000181378;0.149995;0.149995;2.54066;1.64889;-1.36002;0.932308;0.149995;0.150107;-0.109825;0.000207153;-0.847166;0.0653822;2.54066;0.0;0.0;1.94789;-2.7611;0.0;0.0;0.0;0.0;0.0;0.0;4.57525e-16;0.0;
0.0833623;0.000121426;-0.000110453;-0.0918020;-0.0569504;-0.000180790;0.149994;0.149994;2.54949;1.65885;-1.37647;0.925813;0.149994;0.150107;-0.109825;0.000207129;-0.847166;0.0657927;2.54949;0.0;0.0;1.96526;-2.74372;0.0;0.0;0.0;0.0;0.0;0.0;3.53582e-16;0.0;
0.0840999;0.000120393;-0.000111786;-0.089689;-0.0593957;-0.000180015;0.149994;0.149994;2.55833;1.66868;-1.3928;0.919029;0.149994;0.150107;-0.109825;0.000206692;-0.847163;0.0661948;2.55833;0.0;0.0;1.98264;-2.72635;0.0;0.0;0.0;0.0;0.0;0.0;2.50277e-16;0.0;
0.0848375;0.000119321;-0.000113085;-0.0875481;-0.0618224;-0.000179213;0.149993;0.149993;2.56716;1.67838;-1.40900;0.911957;0.149993;0.150107;-0.109824;0.000206549;-0.847163;0.0665885;2.56716;0.0;0.0;2.00002;-2.70897;0.0;0.0;0.0;0.0;0.0;0.0;5.49213e-16;0.0;
0.0855752;0.000118212;-0.000114348;-0.0853798;-0.0642298;-0.000178259;0.149993;0.149993;2.576;1.68795;-1.42509;0.904599;0.149993;0.150107;-0.109825;0.000207002;-0.847165;0.0669739;2.576;0.0;0.0;2.01739;-2.6916;0.0;0.0;0.0;0.0;0.0;0.0;3.36531e-16;0.0;
0.0863128;0.000117067;-0.000115576;-0.0831849;-0.0666172;-0.000177496;0.149993;0.149993;2.58484;1.69738;-1.44103;0.896959;0.149993;0.150107;-0.109825;0.000207193;-0.847167;0.0673508;2.58484;0.0;0.0;2.03477;-2.67422;0.0;0.0;0.0;0.0;0.0;0.0;5.61927e-16;0.0;
0.0870504;0.000115885;-0.000116767;-0.0809640;-0.0689837;-0.000176358;0.149992;0.149992;2.59367;1.70669;-1.45684;0.889038;0.149992;0.150107;-0.109825;0.000206922;-0.847165;0.0677195;2.59367;0.0;0.0;2.05215;-2.65684;0.0;0.0;0.0;0.0;0.0;0.0;2.93294e-16;0.0;
0.087788;0.000114666;-0.000117922;-0.0787178;-0.0713287;-0.000175591;0.149992;0.149992;2.60251;1.71586;-1.47251;0.880839;0.149992;0.150107;-0.109824;0.000206493;-0.847162;0.0680800;2.60251;0.0;0.0;2.06952;-2.63947;0.0;0.0;0.0;0.0;0.0;0.0;2.74852e-16;0.0;
0.0885256;0.000113624;-0.000118857;-0.076447;-0.0736515;-0.000174280;0.149992;0.149992;2.61134;1.7249;-1.48803;0.872364;0.149992;0.150107;-0.109825;0.000206787;-0.847164;0.0684324;2.61134;0.0;0.0;2.0869;-2.62209;0.0;0.0;0.0;0.0;0.0;0.0;2.65429e-16;0.0;
0.0892633;0.000112340;-0.000119944;-0.0745364;-0.0755695;-0.000173403;0.149991;0.149991;2.61871;1.73232;-1.50085;0.865093;0.149991;0.150107;-0.109825;0.000207137;-0.847166;0.0687198;2.61871;0.0;0.0;2.10428;-2.60472;0.0;0.0;0.0;0.0;0.0;0.0;1.19837e-16;0.0;
0.0900009;0.000111021;-0.000120994;-0.0722224;-0.0778496;-0.000172276;0.149991;0.149991;2.62754;1.74111;-1.51609;0.85612;0.149991;0.150107;-0.109825;0.000207145;-0.847166;0.0690575;2.62754;0.0;0.0;2.12165;-2.58734;0.0;0.0;0.0;0.0;0.0;0.0;-2.61319e-17;0.0;
0.0907385;0.000109668;-0.000122006;-0.0698858;-0.0801053;-0.000171331;0.149991;0.149991;2.63638;1.74976;-1.53117;0.846879;0.149991;0.150107;-0.109825;0.000206716;-0.847163;0.0693874;2.63638;0.0;0.0;2.13903;-2.56997;0.0;0.0;0.0;0.0;0.0;0.0;1.00424e-16;0.0;
0.0914761;0.000108280;-0.000122980;-0.0675275;-0.082336;-0.000170202;0.149991;0.149991;2.64521;1.75828;-1.54608;0.837374;0.149991;0.150107;-0.109824;0.000206525;-0.847162;0.0697093;2.64521;0.0;0.0;2.15641;-2.55259;0.0;0.0;0.0;0.0;0.0;0.0;-1.19895e-17;0.0;
0.0922138;0.000106858;-0.000123915;-0.065148;-0.084541;-0.000168929;0.14999;0.14999;2.65405;1.76666;-1.56082;0.827606;0.14999;0.150107;-0.109825;0.000206978;-0.847165;0.0700235;2.65405;0.0;0.0;2.17379;-2.53521;0.0;0.0;0.0;0.0;0.0;0.0;-2.71872e-16;0.0;
0.0929514;0.000105403;-0.000124812;-0.0627482;-0.0867195;-0.000167808;0.14999;0.14999;2.66288;1.7749;-1.57539;0.817579;0.14999;0.150107;-0.109825;0.000207193;-0.847166;0.0703301;2.66288;0.0;0.0;2.19116;-2.51784;0.0;0.0;0.0;0.0;0.0;0.0;-1.6744e-16;0.0;
0.093689;0.000103916;-0.000125670;-0.0603288;-0.088871;-0.000166316;0.14999;0.14999;2.67172;1.78301;-1.58977;0.807296;0.14999;0.150107;-0.109825;0.000206938;-0.847165;0.0706292;2.67172;0.0;0.0;2.20854;-2.50046;0.0;0.0;0.0;0.0;0.0;0.0;-3.92682e-16;0.0;
0.0944266;0.000102395;-0.000126488;-0.0578906;-0.0909948;-0.000165196;0.14999;0.14999;2.68056;1.79097;-1.60398;0.796761;0.14999;0.150107;-0.109824;0.000206501;-0.847162;0.0709209;2.68056;0.0;0.0;2.22592;-2.48309;0.0;0.0;0.0;0.0;0.0;0.0;-5.45334e-16;0.0;
0.0951642;0.000100843;-0.000127268;-0.0554342;-0.0930901;-0.000163703;0.14999;0.14999;2.68939;1.79879;-1.61799;0.785976;0.14999;0.150107;-0.109825;0.000206756;-0.847164;0.0712053;2.68939;0.0;0.0;2.24329;-2.46571;0.0;0.0;0.0;0.0;0.0;0.0;-4.60618e-16;0.0;
0.0959019;9.95256e-05;-0.000127886;-0.0529606;-0.0951564;-0.000162583;0.149989;0.149989;2.69823;1.80648;-1.63181;0.774946;0.149989;0.150107;-0.109825;0.000207161;-0.847166;0.0714824;2.69823;0.0;0.0;2.26067;-2.44834;0.0;0.0;0.0;0.0;0.0;0.0;-3.75691e-16;0.0;
0.0966395;9.79161e-05;-0.000128592;-0.0508866;-0.0968556;-0.000161559;0.149989;0.149989;2.70559;1.81277;-1.64318;0.765568;0.149989;0.150107;-0.109825;0.000207153;-0.847166;0.0717076;2.70559;0.0;0.0;2.27805;-2.43096;0.0;0.0;0.0;0.0;0.0;0.0;-2.90210e-16;0.0;
0.0973771;9.62759e-05;-0.000129258;-0.0483832;-0.0988669;-0.000160166;0.149989;0.149989;2.71443;1.82020;-1.65664;0.754096;0.149989;0.150107;-0.109825;0.000206748;-0.847164;0.0719714;2.71443;0.0;0.0;2.29542;-2.41358;0.0;0.0;0.0;0.0;0.0;0.0;-2.03862e-16;0.0;
0.0981147;9.46057e-05;-0.000129884;-0.0458648;-0.100847;-0.000158873;0.149989;0.149989;2.72326;1.82748;-1.66989;0.742387;0.149989;0.150107;-0.109824;0.000206517;-0.847162;0.0722282;2.72326;0.0;0.0;2.3128;-2.39621;0.0;0.0;0.0;0.0;0.0;0.0;-3.03648e-16;0.0;
0.0988524;9.29059e-05;-0.000130469;-0.043332;-0.102796;-0.000157202;0.149989;0.149989;2.7321;1.83462;-1.68293;0.730446;0.149989;0.150107;-0.109825;0.000206946;-0.847165;0.072478;2.7321;0.0;0.0;2.33018;-2.37883;0.0;0.0;0.0;0.0;0.0;0.0;-1.96553e-16;0.0;
0.09959;9.11771e-05;-0.000131013;-0.0407857;-0.104713;-0.000155906;0.149988;0.149988;2.74093;1.84161;-1.69577;0.718277;0.149988;0.150107;-0.109825;0.000207193;-0.847166;0.072721;2.74093;0.0;0.0;2.34756;-2.36146;0.0;0.0;0.0;0.0;0.0;0.0;-1.29089e-16;0.0;
0.100328;0.00121894;-0.00168792;-0.0830626;-0.233376;0.00141476;0.150103;0.150287;2.7493;1.8481;-1.70772;0.706542;0.150103;0.328123;-0.240062;0.000206970;-0.847165;0.0729572;2.7493;1.0;0.0;2.37171;-2.34408;0.0;0.0;0.0;0.0;0.0;0.0;2.66866e-17;1.0;
0.101065;0.000162048;-0.000269770;-0.0654625;-0.221006;0.0198271;0.152923;0.153819;2.7555;1.85258;-1.71621;0.69762;0.152923;0.300215;-0.219674;0.000205180;-0.847257;0.0731802;2.7555;1.0;0.0;2.40646;-2.32655;0.0;0.0;0.0;0.0;0.0;0.0;0.0229105;0.0;
0.101803;0.000153075;-0.000269033;-0.0550686;-0.228048;0.0370952;0.156289;0.157185;2.76187;1.85675;-1.72449;0.688234;0.156289;0.300215;-0.219727;0.000214077;-0.847461;0.0733843;2.76187;1.0;0.0;2.44121;-2.30862;0.0;0.0;0.0;0.0;0.0;0.0;0.400252;0.0;
0.102540;0.000145126;-0.000269623;-0.0446059;-0.234805;0.0539665;0.159635;0.160524;2.76915;1.86115;-1.73355;0.677253;0.159635;0.300215;-0.219993;0.000346914;-0.848487;0.0735731;2.76915;1.0;0.0;2.47597;-2.29030;0.0;0.0;0.0;0.0;0.0;0.0;0.21471;0.0;
0.103278;0.000138362;-0.000269857;-0.0340876;-0.241269;0.0704441;0.162954;0.163836;2.77735;1.86566;-1.74326;0.664634;0.162954;0.300215;-0.220582;0.000662464;-0.850773;0.0737512;2.77735;1.0;0.0;2.51072;-2.27161;0.0;0.0;0.0;0.0;0.0;0.0;0.0185529;0.0;
0.104016;0.000130087;-0.000269828;-0.0252892;-0.246425;0.0838766;0.165699;0.166575;2.78486;1.86946;-1.75176;0.652846;0.165699;0.300215;-0.220960;0.000854211;-0.852247;0.0738947;2.78486;1.0;0.0;2.54548;-2.25253;0.0;0.0;0.0;0.0;0.0;0.0;-0.178469;0.0;
0.104753;0.000121651;-0.000269463;-0.0147028;-0.252331;0.0996405;0.168967;0.169836;2.79468;1.87399;-1.76235;0.637154;0.168967;0.300215;-0.221078;0.000887930;-0.852707;0.0740646;2.79468;1.0;0.0;2.58023;-2.23309;0.0;0.0;0.0;0.0;0.0;0.0;0.0443264;0.0;
0.105491;0.000113062;-0.000268761;-0.00409809;-0.257921;0.115020;0.172207;0.173067;2.80535;1.87841;-1.77322;0.619761;0.172207;0.300215;-0.220883;0.000746775;-0.851942;0.074236;2.80535;1.0;0.0;2.61498;-2.21327;0.0;0.0;0.0;0.0;0.0;0.0;0.312507;0.0;
0.106229;0.000104332;-0.000267723;0.00651175;-0.263189;0.130018;0.175417;0.17627;2.81687;1.88266;-1.78427;0.600661;0.175417;0.300215;-0.220997;0.000779428;-0.852386;0.0744124;2.81687;1.0;0.0;2.64974;-2.19309;0.0;0.0;0.0;0.0;0.0;0.0;0.121028;0.0;
0.106966;9.54715e-05;-0.000266351;0.0171135;-0.268128;0.144639;0.178598;0.179443;2.82919;1.88667;-1.79535;0.579855;0.178598;0.300215;-0.221571;0.00105920;-0.854635;0.0745976;2.82919;1.0;0.0;2.68449;-2.17254;0.0;0.0;0.0;0.0;0.0;0.0;-0.0768687;0.0;
0.107704;8.64919e-05;-0.000264646;0.0276938;-0.272732;0.158885;0.181749;0.182586;2.84231;1.89039;-1.80636;0.557352;0.181749;0.300215;-0.221908;0.00120580;-0.85596;0.0747946;2.84231;1.0;0.0;2.71924;-2.15164;0.0;0.0;0.0;0.0;0.0;0.0;-0.270544;0.0;
0.108441;7.74042e-05;-0.000262611;0.0382395;-0.276996;0.172761;0.184869;0.185698;2.85619;1.89376;-1.81715;0.533169;0.184869;0.300215;-0.22183;0.00112970;-0.855649;0.0750068;2.85619;1.0;0.0;2.754;-2.13038;0.0;0.0;0.0;0.0;0.0;0.0;0.403054;0.0;
0.109179;6.822e-05;-0.000260248;0.0487375;-0.280914;0.18627;0.187959;0.188779;2.87082;1.89673;-1.82762;0.507330;0.187959;0.300215;-0.221811;0.00108704;-0.855572;0.075237;2.87082;1.0;0.0;2.78875;-2.10876;0.0;0.0;0.0;0.0;0.0;0.0;0.221681;0.0;
0.109917;5.89505e-05;-0.000257559;0.0591746;-0.284481;0.199415;0.191018;0.19183;2.88616;1.89926;-1.83764;0.479868;0.191018;0.300215;-0.222417;0.00136649;-0.857967;0.0754879;2.88616;1.0;0.0;2.82351;-2.08679;0.0;0.0;0.0;0.0;0.0;0.0;0.0257768;0.0;
0.110654;5.11692e-05;-0.000255073;0.0695378;-0.287692;0.2122;0.194045;0.194849;2.90220;1.90133;-1.84711;0.450820;0.194045;0.300215;-0.222962;0.00161046;-0.860134;0.0757622;2.90220;1.0;0.0;2.85826;-2.06448;0.0;0.0;0.0;0.0;0.0;0.0;-0.171411;0.0;
0.111392;4.17737e-05;-0.000251798;0.0781080;-0.290094;0.222583;0.196544;0.19734;2.91609;1.90266;-1.85448;0.425435;0.196544;0.300215;-0.223076;0.00163708;-0.860588;0.0760100;2.91609;1.0;0.0;2.89301;-2.04182;0.0;0.0;0.0;0.0;0.0;0.0;0.485016;0.0;
0.11213;3.2326e-05;-0.000248208;0.0883022;-0.292644;0.234718;0.199512;0.200301;2.93334;1.90376;-1.86263;0.393603;0.199512;0.300215;-0.222938;0.00153046;-0.860033;0.0763325;2.93334;1.0;0.0;2.92777;-2.01883;0.0;0.0;0.0;0.0;0.0;0.0;0.319057;0.0;
0.112867;2.28379e-05;-0.000244309;0.0983861;-0.294829;0.246505;0.202449;0.203229;2.95123;1.90432;-1.86992;0.360331;0.202449;0.300215;-0.22327;0.00165969;-0.861355;0.0766841;2.95123;1.0;0.0;2.96252;-1.9955;0.0;0.0;0.0;0.0;0.0;0.0;0.128042;0.0;
0.113605;1.33212e-05;-0.000240104;0.108347;-0.296645;0.257945;0.205353;0.206124;2.96972;1.90429;-1.87623;0.325681;0.205353;0.300215;-0.223991;0.00198160;-0.864262;0.0770666;2.96972;1.0;0.0;2.99728;-1.97183;0.0;0.0;0.0;0.0;0.0;0.0;-0.0698024;0.0;
0.114342;3.78794e-06;-0.000235599;0.118173;-0.298091;0.269045;0.208224;0.208986;2.98881;1.90367;-1.88149;0.28972;0.208224;0.300215;-0.224394;0.00214203;-0.865895;0.0774815;2.98881;1.0;0.0;3.03203;-1.94784;0.0;0.0;0.0;0.0;0.0;0.0;-0.263843;0.0;
0.115080;-5.75005e-06;-0.000230800;0.127851;-0.299165;0.279806;0.211063;0.211816;3.00846;1.90244;-1.8856;0.252523;0.211063;0.300215;-0.224343;0.00207592;-0.86568;0.0779302;3.00846;1.0;0.0;3.06678;-1.92352;0.0;0.0;0.0;0.0;0.0;0.0;0.408870;0.0;
0.115818;-1.52809e-05;-0.000225713;0.137369;-0.299865;0.290234;0.213868;0.214612;3.02867;1.90058;-1.88848;0.214167;0.213868;0.300215;-0.224439;0.00208353;-0.866066;0.0784141;3.02867;1.0;0.0;3.10154;-1.89888;0.0;0.0;0.0;0.0;0.0;0.0;0.228428;0.0;
0.116555;-2.47926e-05;-0.000220344;0.146716;-0.300190;0.300332;0.216639;0.217375;3.04941;1.8981;-1.89004;0.174734;0.216639;0.300215;-0.225192;0.00241174;-0.869154;0.0789342;3.04941;1.0;0.0;3.13629;-1.87393;0.0;0.0;0.0;0.0;0.0;0.0;0.0327943;0.0;
